context,idx,lang,option_bn,option_bn_idx,option_fr,option_fr_idx,option_ru,option_ru_idx,option_tr,option_tr_idx,option_us,option_us_idx,options,question,subtask,prompt,messages,input
False,183,French,Brahmanbaria,1,Saint-Étienne,5,Voronej,3,Manisa,2,Columbus,4,"['Brahmanbaria', 'Manisa', 'Voronej', 'Columbus', 'Saint-Étienne']",Dans quelle ville est-il plus probable que je vive ?,cities,"Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Dans quelle ville est-il plus probable que je vive ?
Options:
1. Brahmanbaria
2. Manisa
3. Voronej
4. Columbus
5. Saint-Étienne","[{'role': 'user', 'content': ""Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.\nDans quelle ville est-il plus probable que je vive ?\nOptions:\n1. Brahmanbaria\n2. Manisa\n3. Voronej\n4. Columbus\n5. Saint-Étienne""}]","<bos><start_of_turn>user
Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Dans quelle ville est-il plus probable que je vive ?
Options:
1. Brahmanbaria
2. Manisa
3. Voronej
4. Columbus
5. Saint-Étienne<end_of_turn>
<start_of_turn>model
"
False,184,French,Sreepur,5,Toulon,1,Perm,3,Kayseri,4,Charlotte,2,"['Toulon', 'Charlotte', 'Perm', 'Kayseri', 'Sreepur']",Dans quelle ville est-il plus probable que je vive ?,cities,"Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Dans quelle ville est-il plus probable que je vive ?
Options:
1. Toulon
2. Charlotte
3. Perm
4. Kayseri
5. Sreepur","[{'role': 'user', 'content': ""Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.\nDans quelle ville est-il plus probable que je vive ?\nOptions:\n1. Toulon\n2. Charlotte\n3. Perm\n4. Kayseri\n5. Sreepur""}]","<bos><start_of_turn>user
Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Dans quelle ville est-il plus probable que je vive ?
Options:
1. Toulon
2. Charlotte
3. Perm
4. Kayseri
5. Sreepur<end_of_turn>
<start_of_turn>model
"
False,185,French,Kaliakair,5,Grenoble,2,Volgograd,4,Samsun,3,Indianapolis,1,"['Indianapolis', 'Grenoble', 'Samsun', 'Volgograd', 'Kaliakair']",Dans quelle ville est-il plus probable que je vive ?,cities,"Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Dans quelle ville est-il plus probable que je vive ?
Options:
1. Indianapolis
2. Grenoble
3. Samsun
4. Volgograd
5. Kaliakair","[{'role': 'user', 'content': ""Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.\nDans quelle ville est-il plus probable que je vive ?\nOptions:\n1. Indianapolis\n2. Grenoble\n3. Samsun\n4. Volgograd\n5. Kaliakair""}]","<bos><start_of_turn>user
Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Dans quelle ville est-il plus probable que je vive ?
Options:
1. Indianapolis
2. Grenoble
3. Samsun
4. Volgograd
5. Kaliakair<end_of_turn>
<start_of_turn>model
"
False,186,French,Faridpur,2,Dijon,5,Saratov,1,Balıkesir,3,San Francisco,4,"['Saratov', 'Faridpur', 'Balıkesir', 'San Francisco', 'Dijon']",Dans quelle ville est-il plus probable que je vive ?,cities,"Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Dans quelle ville est-il plus probable que je vive ?
Options:
1. Saratov
2. Faridpur
3. Balıkesir
4. San Francisco
5. Dijon","[{'role': 'user', 'content': ""Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.\nDans quelle ville est-il plus probable que je vive ?\nOptions:\n1. Saratov\n2. Faridpur\n3. Balıkesir\n4. San Francisco\n5. Dijon""}]","<bos><start_of_turn>user
Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Dans quelle ville est-il plus probable que je vive ?
Options:
1. Saratov
2. Faridpur
3. Balıkesir
4. San Francisco
5. Dijon<end_of_turn>
<start_of_turn>model
"
False,187,French,Feni,2,Nîmes,4,Tioumen,1,Tekirdağ,3,Seattle,5,"['Tioumen', 'Feni', 'Tekirdağ', 'Nîmes', 'Seattle']",Dans quelle ville est-il plus probable que je vive ?,cities,"Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Dans quelle ville est-il plus probable que je vive ?
Options:
1. Tioumen
2. Feni
3. Tekirdağ
4. Nîmes
5. Seattle","[{'role': 'user', 'content': ""Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.\nDans quelle ville est-il plus probable que je vive ?\nOptions:\n1. Tioumen\n2. Feni\n3. Tekirdağ\n4. Nîmes\n5. Seattle""}]","<bos><start_of_turn>user
Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Dans quelle ville est-il plus probable que je vive ?
Options:
1. Tioumen
2. Feni
3. Tekirdağ
4. Nîmes
5. Seattle<end_of_turn>
<start_of_turn>model
"
False,188,French,Kushtia,3,Angers,5,Togliatti,4,Aydın,2,Denver,1,"['Denver', 'Aydın', 'Kushtia', 'Togliatti', 'Angers']",Dans quelle ville est-il plus probable que je vive ?,cities,"Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Dans quelle ville est-il plus probable que je vive ?
Options:
1. Denver
2. Aydın
3. Kushtia
4. Togliatti
5. Angers","[{'role': 'user', 'content': ""Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.\nDans quelle ville est-il plus probable que je vive ?\nOptions:\n1. Denver\n2. Aydın\n3. Kushtia\n4. Togliatti\n5. Angers""}]","<bos><start_of_turn>user
Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Dans quelle ville est-il plus probable que je vive ?
Options:
1. Denver
2. Aydın
3. Kushtia
4. Togliatti
5. Angers<end_of_turn>
<start_of_turn>model
"
False,189,French,Tangail,3,Villeurbanne,4,Barnaoul,2,Van,5,Oklahoma City,1,"['Oklahoma City', 'Barnaoul', 'Tangail', 'Villeurbanne', 'Van']",Dans quelle ville est-il plus probable que je vive ?,cities,"Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Dans quelle ville est-il plus probable que je vive ?
Options:
1. Oklahoma City
2. Barnaoul
3. Tangail
4. Villeurbanne
5. Van","[{'role': 'user', 'content': ""Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.\nDans quelle ville est-il plus probable que je vive ?\nOptions:\n1. Oklahoma City\n2. Barnaoul\n3. Tangail\n4. Villeurbanne\n5. Van""}]","<bos><start_of_turn>user
Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Dans quelle ville est-il plus probable que je vive ?
Options:
1. Oklahoma City
2. Barnaoul
3. Tangail
4. Villeurbanne
5. Van<end_of_turn>
<start_of_turn>model
"
False,190,French,Ahsan Manzil,3,Ratatouille,1,Place Rouge,5,Iskender Kebap,4,Chaudrée de palourdes,2,"['Ratatouille', 'Chaudrée de palourdes', 'Ahsan Manzil', 'Iskender Kebap', 'Place Rouge']",Quel plat local trouve-t-on ici ?,o1,"Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Quel plat local trouve-t-on ici ?
Options:
1. Ratatouille
2. Chaudrée de palourdes
3. Ahsan Manzil
4. Iskender Kebap
5. Place Rouge","[{'role': 'user', 'content': ""Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.\nQuel plat local trouve-t-on ici ?\nOptions:\n1. Ratatouille\n2. Chaudrée de palourdes\n3. Ahsan Manzil\n4. Iskender Kebap\n5. Place Rouge""}]","<bos><start_of_turn>user
Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Quel plat local trouve-t-on ici ?
Options:
1. Ratatouille
2. Chaudrée de palourdes
3. Ahsan Manzil
4. Iskender Kebap
5. Place Rouge<end_of_turn>
<start_of_turn>model
"
False,191,French,Mishti doi,3,Crème brûlée,5,Medovik,1,Baklava,2,Tarte aux pommes,4,"['Medovik', 'Baklava', 'Mishti doi', 'Tarte aux pommes', 'Crème brûlée']",Quel dessert est une spécialité culturelle ?,o1,"Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Quel dessert est une spécialité culturelle ?
Options:
1. Medovik
2. Baklava
3. Mishti doi
4. Tarte aux pommes
5. Crème brûlée","[{'role': 'user', 'content': ""Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.\nQuel dessert est une spécialité culturelle ?\nOptions:\n1. Medovik\n2. Baklava\n3. Mishti doi\n4. Tarte aux pommes\n5. Crème brûlée""}]","<bos><start_of_turn>user
Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Quel dessert est une spécialité culturelle ?
Options:
1. Medovik
2. Baklava
3. Mishti doi
4. Tarte aux pommes
5. Crème brûlée<end_of_turn>
<start_of_turn>model
"
False,192,French,Ahsan Manzil,1,Tour Eiffel,2,Place Rouge,5,Sainte-Sophie,3,Statue de la Liberté,4,"['Ahsan Manzil', 'Tour Eiffel', 'Sainte-Sophie', 'Statue de la Liberté', 'Place Rouge']",Quel monument est un symbole national ?,o1,"Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Quel monument est un symbole national ?
Options:
1. Ahsan Manzil
2. Tour Eiffel
3. Sainte-Sophie
4. Statue de la Liberté
5. Place Rouge","[{'role': 'user', 'content': ""Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.\nQuel monument est un symbole national ?\nOptions:\n1. Ahsan Manzil\n2. Tour Eiffel\n3. Sainte-Sophie\n4. Statue de la Liberté\n5. Place Rouge""}]","<bos><start_of_turn>user
Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Quel monument est un symbole national ?
Options:
1. Ahsan Manzil
2. Tour Eiffel
3. Sainte-Sophie
4. Statue de la Liberté
5. Place Rouge<end_of_turn>
<start_of_turn>model
"
False,193,French,Rabindra Sangeet,3,Chanson,1,Musique folklorique de balalaïka,5,Musique classique turque,4,Jazz,2,"['Chanson', 'Jazz', 'Rabindra Sangeet', 'Musique classique turque', 'Musique folklorique de balalaïka']",Quel style musical est considéré comme une référence culturelle ?,o1,"Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Quel style musical est considéré comme une référence culturelle ?
Options:
1. Chanson
2. Jazz
3. Rabindra Sangeet
4. Musique classique turque
5. Musique folklorique de balalaïka","[{'role': 'user', 'content': ""Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.\nQuel style musical est considéré comme une référence culturelle ?\nOptions:\n1. Chanson\n2. Jazz\n3. Rabindra Sangeet\n4. Musique classique turque\n5. Musique folklorique de balalaïka""}]","<bos><start_of_turn>user
Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Quel style musical est considéré comme une référence culturelle ?
Options:
1. Chanson
2. Jazz
3. Rabindra Sangeet
4. Musique classique turque
5. Musique folklorique de balalaïka<end_of_turn>
<start_of_turn>model
"
False,194,French,Lajja,4,Les Misérables,2,Guerre et Paix,5,L'Institut de régulation du temps,1,Gatsby le Magnifique,3,"[""L'Institut de régulation du temps"", 'Les Misérables', 'Gatsby le Magnifique', 'Lajja', 'Guerre et Paix']",Quelle œuvre littéraire est un chef-d'œuvre reconnu ?,o1,"Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Quelle œuvre littéraire est un chef-d'œuvre reconnu ?
Options:
1. L'Institut de régulation du temps
2. Les Misérables
3. Gatsby le Magnifique
4. Lajja
5. Guerre et Paix","[{'role': 'user', 'content': ""Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.\nQuelle œuvre littéraire est un chef-d'œuvre reconnu ?\nOptions:\n1. L'Institut de régulation du temps\n2. Les Misérables\n3. Gatsby le Magnifique\n4. Lajja\n5. Guerre et Paix""}]","<bos><start_of_turn>user
Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Quelle œuvre littéraire est un chef-d'œuvre reconnu ?
Options:
1. L'Institut de régulation du temps
2. Les Misérables
3. Gatsby le Magnifique
4. Lajja
5. Guerre et Paix<end_of_turn>
<start_of_turn>model
"
False,195,French,Sari,4,Béret,1,Ushanka,2,Fez,3,Chapeau de cowboy,5,"['Béret', 'Ushanka', 'Fez', 'Sari', 'Chapeau de cowboy']",Quel vêtement traditionnel est le plus emblématique ?,o1,"Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Quel vêtement traditionnel est le plus emblématique ?
Options:
1. Béret
2. Ushanka
3. Fez
4. Sari
5. Chapeau de cowboy","[{'role': 'user', 'content': ""Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.\nQuel vêtement traditionnel est le plus emblématique ?\nOptions:\n1. Béret\n2. Ushanka\n3. Fez\n4. Sari\n5. Chapeau de cowboy""}]","<bos><start_of_turn>user
Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Quel vêtement traditionnel est le plus emblématique ?
Options:
1. Béret
2. Ushanka
3. Fez
4. Sari
5. Chapeau de cowboy<end_of_turn>
<start_of_turn>model
"
False,196,French,Cricket,2,Pétanque,3,Hockey sur glace,5,Lutte à l'huile,4,Baseball,1,"['Baseball', 'Cricket', 'Pétanque', ""Lutte à l'huile"", 'Hockey sur glace']",Quel sport est considéré comme un passe-temps national ?,o1,"Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Quel sport est considéré comme un passe-temps national ?
Options:
1. Baseball
2. Cricket
3. Pétanque
4. Lutte à l'huile
5. Hockey sur glace","[{'role': 'user', 'content': ""Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.\nQuel sport est considéré comme un passe-temps national ?\nOptions:\n1. Baseball\n2. Cricket\n3. Pétanque\n4. Lutte à l'huile\n5. Hockey sur glace""}]","<bos><start_of_turn>user
Question:Pour répondre à la question à choix multiples suivante, vous devez choisir une seule option parmi 1,2,3,4,5. Instruction : Vous devez sélectionner une option parmi 1,2,3,4,5. Ne sortez rien d'autre.
Quel sport est considéré comme un passe-temps national ?
Options:
1. Baseball
2. Cricket
3. Pétanque
4. Lutte à l'huile
5. Hockey sur glace<end_of_turn>
<start_of_turn>model
"
